days_real,days_scheduled,target,shipping_mode,origin_city,dest_city,origin_country,dest_country,carrier_id,region,data_source,route_key,lead_time,shipping_mode_encoded,service_tier_encoded,precipitation_mm,wind_speed_kmh,extreme_weather_flag,weather_severity_index,port_wait_times,demurrage_risk_flag,news_sentiment_score,labor_strike_probability,geopolitical_risk_score
4,4,0,standard class,cardiff,caguas,reino unido,puerto rico,standard class,usa_global,0,reino unido->puerto rico,4,0,1,7.692844125939393,1.4669658874294882,0,3.517227416604604,0.8793031421670588,0,-0.5830966694713862,0.13578008096857846,0.3403419195424834
4,4,0,next day,ujung pandang,makassar,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,0,1,8.919359575767238,7.357894108771133,0,5.775112062938235,3.185504636534593,0,0.07278558636275112,0.023116277406475535,0.06659333061499675
4,4,0,standard class,bokaro,hialeah,india,ee. uu.,standard class,usa_global,0,india->ee. uu.,4,0,1,1.565736908368198,3.4014538522630837,0,1.6467309190262043,0.46047899431308115,0,0.0572281006250388,0.13221812373957945,0.263115533387786
4,4,0,reguler,kalidoni,palembang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,0,1,2.3678313069210977,2.014115931231863,1,31.551367302137997,4.6223341691709665,0,-0.400178251521097,0.1530437170242838,0.09283439097398696
2,1,1,first class,lafayette,rosemead,estados unidos,ee. uu.,first class,usa_global,0,estados unidos->ee. uu.,1,1,1,3.4401302561103004,18.609046829053337,0,6.9587661511601215,1.7138155399099255,0,0.013817346081977044,0.16825727188827136,0.19673480455912762
3,2,0,express,koto tangah,padang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,2,1,1,19.754992809761756,66.99513975917486,0,90.68147410792561,41.636752072592174,0,-0.5787423239713549,0.6110885159441273,0.08867150295387999
60,21,1,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,21,0,1,2.5772716993210523,37.50495472323083,0,12.28239509669767,10.402485057920131,0,0.08398744359053545,0.2685206719177484,0.12611889086807992
30,20,0,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,3.4989501260560725,1.6753693604882742,0,1.9021908585689116,6.809559218821965,0,-0.9196030873550125,0.06041574211506536,0.3952294928158503
5,2,1,second class,san miguelito,san marcos,panamá,ee. uu.,second class,usa_global,0,panamá->ee. uu.,2,0,1,7.926070032988616,3.890581342030698,0,4.337602415804656,22.772059905877132,0,-0.9074511543753598,0.18056470880930947,0.2764109599856799
5,4,1,standard class,enschede,lakewood,países bajos,ee. uu.,standard class,usa_global,0,países bajos->ee. uu.,4,0,1,6.509692904679345,8.0181472690127,1,35.00932134257555,15.682646767418332,0,0.2574899245474056,0.2528118160953869,0.10128357363296153
4,4,0,express,medan tuntungan,medan,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,1,1,6.104975990235132,80.59528071940285,1,56.620574611914904,0.7828797960526872,0,0.058821663533416224,0.12802868237566298,0.15245065807446478
4,4,0,express,kemayoran,jakarta,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,1,1,0.7250922080204959,6.140795324728516,0,95.8901255082356,47.354862538341955,0,-0.8864778011120773,0.8008169664586383,0.2884225782565637
2,2,0,reguler,bungus teluk kabung,padang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,21.726754162138473,14.001277942423124,0,12.891085047582326,1.1839570286635248,0,-0.7433429742360711,0.40830221901898317,0.29121383504207954
4,4,0,next day,sambikerep,surabaya,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,0,1,29.472403680798394,19.723790191269725,0,17.706098529700274,1.2354965811185303,0,0.2937714650317196,0.168117066215477,0.12223789093934709
2,2,0,same day,sukun,malang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,2,2,1,12.386065640392154,19.347231485020405,0,10.758595701662983,1.9156648082610284,0,-0.8728964849747854,0.08672520891094365,0.24434751989459322
2,2,0,next day,sewon,yogyakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,16.970786833619407,8.028959166435163,0,9.197002483378311,1.966216462765172,0,-0.7542296477313847,0.2351301259620992,0.11928603150332552
2,1,1,express,bungus teluk kabung,padang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,1,1,1.169068871993737,5.47814874907334,1,32.111072173519496,3.5958708274033273,0,-0.6657950827823158,0.2236679787907445,0.2748910437509076
5,5,0,next day,medan area,medan,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,0,1,4.853828602358152,26.105970908419526,0,9.773322713469117,7.551069043192821,0,-0.0639385396939014,0.35247582675982364,0.12188651170609621
2,2,0,express,tanjung senang,bandar lampung,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,1,1,9.920293446628724,9.410024666490674,0,6.791124778598692,16.92836659670968,0,0.10692257360520818,0.16725773636976918,0.600122213064433
30,20,1,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,13.062137799955414,8.99709840845355,0,7.923984642518231,19.04597767604914,0,-0.5483509514925968,0.03321501453133108,0.0827720406592147
2,2,0,express,batuwarno,surakarta,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,2,1,1,12.032593587473476,18.70093470455298,0,10.423317846355285,2.215714172032871,0,-0.19681599441624664,0.22886744739559534,0.32431489449909756
2,2,1,express,ilir timur i,palembang,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,1,1,4.951648370704649,57.456806953278274,0,77.02277903398465,26.575393715360367,0,0.2525618182721221,0.7384311755020095,0.7104935810496188
4,4,0,same day,tanjung senang,bandar lampung,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,2,1,2.927275744067125,2.519955295336715,0,1.9268968862278646,0.6477266980029495,0,0.12772819879552277,0.22071144150532973,0.1498884526279511
5,2,1,reguler,pontianak selatan,pontianak,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,3.8244491675454113,10.533232474474737,0,4.689749409360585,13.02819425699703,0,-0.8435271468310206,0.13382373318951737,0.34126236869682297
3,3,0,next day,medan helvetia,medan,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,3,0,1,2.3925534521457723,0.9418331052058958,0,1.2395713124200778,4.956819705455408,0,-0.30836559992645385,0.0759192155808397,0.2776220882664507
6,4,1,reguler,teluk betung barat,bandar lampung,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,0,1,12.04953336941888,12.91546777325899,0,8.69445367974525,0.837323194657947,0,0.21164314562019726,0.35304802732291796,0.10756782201409328
1,1,0,next day,kartasura,surakarta,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,0,1,1.3603638165221794,3.180037573214418,0,1.4981567985731972,16.214683556156153,0,-0.9271991821586194,0.34815360658255545,0.4073271077774494
2,2,1,reguler,pontianak kota,pontianak,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,0,1,14.70030149336067,13.199141523165178,1,95.79345785628149,31.46043654142997,0,0.14372225369366176,0.666986082857966,0.5423563880236819
5,5,0,reguler,menteng,jakarta,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,5,0,1,4.102452177044404,9.264947793349949,0,4.420465208822746,17.649622008298437,0,-0.9642487128904087,0.45230531735926693,0.2889618936995712
4,4,0,reguler,umbulharjo,yogyakarta,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,4,0,1,3.332649573163539,2.956915632285015,0,2.2201345189509203,1.5380088505310974,0,-0.4076374793805734,0.2412812401566997,0.4553007668684877
3,3,0,reguler,sukabumi,bandar lampung,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,0,1,5.674051240433345,10.620586040022843,0,5.455796308180191,2.697438339751548,0,-0.12899598390195965,0.31884712056291625,0.4589657580592443
5,5,0,same day,terban,yogyakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,2,1,3.2668979407056886,35.645484810516564,0,12.000404619437244,11.972517361884993,0,-0.8094474837233454,0.22876334487097574,0.08517045514560663
2,2,0,express,gondomanan,yogyakarta,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,1,1,4.440406308636932,14.166154166411053,0,6.026008773378089,0.46912009318676795,0,-0.6629385728862607,0.1448229956934926,0.12089115987423803
12,9,1,express,delhi,mumbai,india,india,bluedart,india,4,india->india,9,1,1,4.2689040287613205,22.88165067546443,0,8.572056814143858,6.3923714100990665,0,-0.09282559774602639,0.20953433738822985,0.3221813483702648
7,5,1,express,karang tengah,tangerang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,5,1,1,0.6378857853670685,17.92562712693301,0,5.63284245222673,4.109808585214004,0,0.2734668246409151,0.37837791827563244,0.16771521271885342
3,4,0,standard class,san pedro de macorís,phoenix,república dominicana,ee. uu.,standard class,usa_global,0,república dominicana->ee. uu.,4,0,1,1.3080364091099579,6.736773226088084,0,2.5442465314704084,7.107723228809322,0,-0.8843499719959695,0.6137911163305898,0.2582243941493621
4,4,0,next day,tapos,depok,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,0,1,2.9147123394139265,3.775451668902972,1,32.29852043643646,6.595642507042323,0,0.17391769397507528,0.06600913024038993,0.08559867865350335
2,2,0,same day,rancasari,bandung,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,2,1,0.26334217856968334,14.168987992816092,1,34.3560332692727,1.378637343400987,0,-0.01099753828764971,0.18628711679997,0.03642042153227128
18,28,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,28,0,1,19.023725130391597,1.2351376419231714,0,7.98003134473359,9.763073104112774,0,-0.722244103409337,0.1008991450383556,0.27568287790974044
1,1,1,reguler,galang,batam,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,0,1,5.3589901588551605,0.4602016907975055,0,83.05461850265704,33.780649401763085,0,-0.4266122331580804,0.854917923723173,0.3154262472394369
1,0,1,same day,bloemfontein,philadelphia,sudafrica,ee. uu.,same day,usa_global,0,sudafrica->ee. uu.,0,2,1,2.635233827918638,6.634259610664843,0,3.0443714143669083,9.688466531994651,0,-0.03043848405746652,0.20789639289276288,0.12956057135357255
3,3,0,same day,bukit raya,pekanbaru,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,3,2,1,29.796240217550462,17.895774328380263,0,17.287228385534263,8.212214549176359,0,-0.12560052104710884,0.11573805340735752,0.20669593952257814
4,4,0,express,tumpang,malang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,4,1,1,0.8460220341447822,5.493994280899124,0,1.98660709792765,4.538287234679029,0,-0.41725032676370444,0.13400912284820246,0.32989106928575995
2,2,0,express,sawangan,depok,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,1,1,23.262694719414952,69.07343818860528,0,30.027109344347565,34.486110905268305,1,-0.8721791651548687,0.1722260576199427,0.22788154557581078
13,10,1,van,europe,europe,europe,europe,van,europe,3,europe->europe,10,0,1,5.79674490799504,27.437411545638515,0,84.3039192631467,47.42628533103702,0,-0.7926443738174951,0.9965300231058253,0.20377496915714158
1,1,0,same day,laweyan,surakarta,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,2,1,4.821498395904717,17.98995974871743,0,7.325587282977115,1.8221168478937142,0,-0.5167429772503369,0.33709500445518187,0.20645415924898247
5,5,0,next day,sukajadi,pekanbaru,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,5,0,1,0.1923321693524408,8.35145612695969,0,78.28854558862751,44.214163584348235,0,-0.6650680396350879,0.6905522979597349,0.3927829882046746
3,3,0,same day,ciputat,tangerang,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,3,2,1,8.588622063681939,0.2914172950508207,0,3.5228740139880217,1.3534254121212486,0,0.07670467559427041,0.15996976371585575,0.13939038246387184
4,4,0,reguler,batu aji,batam,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,0,1,26.833476021832784,10.134014704960501,0,13.773594820221266,7.5905241220874755,0,0.3186726156646129,0.13735562245193722,0.24296128201175868
1,1,0,express,kartasura,surakarta,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,1,1,3.021684094035504,0.44965662044432897,0,1.3435706237475002,0.1909544648824661,0,-0.45788343184140357,0.053530040347859784,0.36105466330272595
4,19,0,standard,mg,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,19,0,1,1.7296945832650776,23.845062108942535,0,7.845396465988792,13.9018073833337,0,0.33516838736137977,0.30237489125593975,0.2131478199345331
10,10,0,sea,beijing,wuhan,china,china,deppon,china,4,china->china,10,0,1,2.6376628573521725,32.95815438185418,0,10.942511457497123,0.9250368950039038,0,0.20862080010928508,0.04679397768229724,0.49324041878431596
30,20,1,van,europe,europe,europe,europe,van,europe,3,europe->europe,20,0,1,1.4391487217234757,7.110140146605012,0,2.7087015326708936,10.721487045061986,0,-0.09233432470164282,0.08659112452489598,0.14085236020040295
4,4,0,express,tegalsari,surabaya,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,1,1,4.109447609647915,8.539237337102715,0,4.205550244989981,3.668415003678647,0,0.06986721445652422,0.042984615935591164,0.6235944079405806
3,4,0,standard class,soledad díez gutiérrez,houston,méxico,ee. uu.,standard class,usa_global,0,méxico->ee. uu.,4,0,1,1.66963773728716,1.914384518857687,0,1.24217045057217,1.5859205592803194,0,0.14918438094371322,0.041500713022457454,0.23450321531820134
5,5,0,same day,sukarame,bandar lampung,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,5,2,1,19.171457930801715,6.278682498835542,0,9.552187921971349,5.47296022751357,0,0.040916781084616716,0.22178304512711408,0.13126850942844578
2,1,0,first class,juárez,long beach,méxico,ee. uu.,first class,usa_global,0,méxico->ee. uu.,1,1,1,1.911145060539568,0.5026257812796362,0,97.75940613278883,21.937336395325033,0,0.26130585656018024,0.6278836647996164,0.25635310958992596
6,4,1,standard class,paris,new brunswick,francia,ee. uu.,standard class,usa_global,0,francia->ee. uu.,4,0,1,4.7986609227457215,21.50222327421529,0,8.370131351362875,1.5232776555682235,0,-0.0410127863318579,0.014333033176919106,0.09750896874201871
1,1,0,next day,simokerto,surabaya,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,0,1,0.3799317807860386,4.679025389617353,0,1.5556803291996213,2.9436307611942256,0,-0.0333952650393633,0.08992363993563596,0.36762894575413296
2,1,1,next day,kerobokan,denpasar,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,1,0,1,3.4610706350280664,4.3534985489241045,0,2.690477818688458,9.833314995372325,0,-0.5301911567531293,0.03528343598770617,0.10878564172671022
1,1,0,express,pauh,padang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,1,1,12.129021909295945,11.70279729275748,0,8.362447951545622,6.685974340101896,0,-0.21895319284092007,0.0482631495267557,0.599129460581967
11,22,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,22,0,1,2.5831959189395297,58.87473194977212,0,18.695697952507444,32.06472896399642,1,0.4511612937060505,0.3353650332219231,0.2338080050998949
1,1,0,express,menteng,jakarta,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,1,1,3.5974318353891808,3.369724071450535,0,2.449889955590833,1.3047087904873886,0,0.3383951928934956,0.15523430597962729,0.22754492730300363
4,4,0,express,makassar city,makassar,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,1,1,3.5383601834158123,0.6752207122963693,0,1.6179102870552358,16.07092786769258,0,-0.8125831097180005,0.11198000635413898,0.4988767373923157
5,5,0,express,pontianak timur,pontianak,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,5,1,1,12.52897459981785,7.470136345352533,0,7.2526307435329,12.73418906646791,0,0.44279092052626945,0.10911350901638628,0.11949166577497639
2,2,0,reguler,cinere,depok,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,0,1,5.395744473783479,3.4931488287253334,0,3.2062424381309915,5.135376593374124,0,0.07137008576627957,0.27293503989793644,0.3574481078151908
5,4,1,standard class,david,brooklyn,panamá,ee. uu.,standard class,usa_global,0,panamá->ee. uu.,4,0,1,8.80073890229981,12.629243774512233,0,7.309068693273595,14.067604714983014,0,-0.664577777848531,0.1750961910103999,0.32059027281778085
1,1,0,express,bandung wetan,bandung,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,1,1,8.304202668557894,5.5305057301818845,0,4.980832786477723,20.686629023660426,0,-0.7147079208650355,0.2276881641181247,0.44098534363419134
3,4,1,standard class,new york city,caguas,estados unidos,puerto rico,standard class,usa_global,0,estados unidos->puerto rico,4,0,1,7.393485947039541,3.2995360697478735,0,77.28164237572821,27.08415806640639,0,-0.8301391955436896,0.9084177847404418,0.13586617096431075
8,5,1,reguler,makassar barat,makassar,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,5,0,1,10.455435861771141,4.710580314483292,0,5.595348439053444,9.011391622281014,0,-0.33422805783601217,0.34779640128852407,0.25085672445220214
5,22,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,22,0,1,4.846167259004626,8.998947513986709,0,84.92874371395828,47.27342408126222,1,-0.11556372867665021,0.7949117716190249,0.4991555996255426
5,5,0,next day,pontianak barat,pontianak,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,5,0,1,5.918966484516886,12.96942844589601,0,6.2584151275755575,8.834286985412678,0,-0.8306147018694445,0.17623932295681838,0.1498151576371988
2,2,0,express,kemuning,palembang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,1,1,5.714597578553452,17.37599803016638,1,37.4986384404713,10.438022017955607,0,0.047068454187468856,0.33917305579332124,0.31578136555278447
2,2,0,express,pontianak tenggara,pontianak,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,2,1,1,5.557255195601882,17.867795176623574,0,7.583240631227825,18.49266606972236,0,-0.5410051045033802,0.059709319803367515,0.21948242143073665
4,4,0,same day,cicendo,bandung,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,2,1,0.8410286327229216,6.126133821159326,0,2.174251599436966,0.7955696619579514,0,-0.531603920841649,0.16125666399372726,0.2882255321838962
2,2,0,reguler,kedonganan,denpasar,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,2,0,1,20.831620271449037,4.204414292711055,0,9.593972396392932,7.300516670240162,0,0.2719387480415576,0.2006497362818054,0.11594988699942389
1,1,0,next day,pontianak timur,pontianak,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,1,0,1,20.505298340427505,2.98999784163777,0,9.099118688662333,8.676061902736926,0,-0.9802794057798103,0.28185349552937555,0.22010561752784974
2,2,0,same day,medan labuhan,medan,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,2,1,23.994827438298326,4.893809783328451,0,11.066073910317867,5.557356863988858,0,0.10100939855958613,0.13395697874548756,0.5530386281804146
2,2,0,next day,sukun,malang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,12.257539547922706,13.138623656831307,0,8.844602916218474,8.792646479864702,0,0.16835335579732758,0.24627825285795268,0.09148522541387004
6,4,1,same day,tampan,pekanbaru,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,4,2,1,12.283390985645545,49.924069609705775,0,19.89057727716995,10.86386378381069,0,-0.37289745586088774,0.13088505008958667,0.1894105039692168
4,4,0,next day,sukmajaya,depok,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,4,0,1,3.940895270640951,1.405608419071577,1,31.998040633977855,0.7872129675468817,0,-0.051208171385572765,0.04715871165502553,0.2429630305722819
2,4,1,standard class,saint-denis,caguas,francia,puerto rico,standard class,usa_global,0,francia->puerto rico,4,0,1,0.3088232208586705,4.103297680016052,0,70.7214265548561,23.36952718180897,0,-0.5217270173748224,0.6375880214484021,0.19264224463528926
1,1,0,next day,gunungpati,semarang,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,1,0,1,14.478162524373863,8.591436143435708,0,8.368695852780258,1.9101256658488346,0,0.4515856813805019,0.2742976483869356,0.1640236242670239
3,3,0,next day,gondomanan,yogyakarta,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,3,0,1,1.0845589820514703,3.5340733245564033,0,1.494045590187509,7.3473982592949945,0,-0.9119984217733585,0.004991571024706202,0.21908197087605905
5,5,0,reguler,cibeunying kidul,bandung,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,5,0,1,1.6307345113825458,3.3694845467442627,0,1.663139168576297,11.47968848564475,0,0.44856180465989004,0.08640636390414803,0.3999354990587541
30,20,0,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,20,0,1,8.607407759615405,14.375947424300989,0,7.755747331136459,10.204710078154985,0,-0.10708356430068111,0.02949863082322828,0.06552567749742465
4,4,0,road,beijing,tianjin,china,china,sf_express,china,4,china->china,4,0,1,8.039634616993167,11.363336640829324,0,6.624854839046064,34.41760539428801,1,-0.9257037616638333,0.03190509841254525,0.23079184569601469
14,24,1,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,24,0,1,18.604283417443252,9.196751848259723,0,76.71841913640085,33.870748150315144,0,-0.2834050740299934,0.8934815053034553,0.0890082171588839
2,1,1,next day,genuk,semarang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,1,0,1,10.423257762156082,21.720151098171403,1,40.68534843431385,18.187891396228654,0,-0.9804299254076025,0.05365169705953701,0.10339711534259173
5,3,1,reguler,bukit besar,palembang,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,0,1,18.84640535698609,59.75505894989209,1,55.46507982776206,5.74094833319801,0,-0.45382234119130316,0.0992981411159191,0.07971595757725965
4,4,0,express,babakan madang,bogor,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,4,1,1,7.401496299122087,9.555695436682923,0,5.827307150653712,30.36625846574291,1,0.4111076284738715,0.23457850873029454,0.18734645731546895
2,2,1,next day,pontianak barat,pontianak,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,0,1,1.3818638517469053,5.518365160714367,0,74.0295401773656,28.68681963485295,0,-0.007404592508751806,0.849437083797294,0.11773960843634577
2,2,0,reguler,teluk betung utara,bandar lampung,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,2.327312981930904,22.076875209008403,0,7.553987755474883,7.939993583337913,0,0.34242457663943404,0.29856817946115055,0.236870230945314
5,4,1,standard class,ipiales,harlingen,colombia,ee. uu.,standard class,usa_global,0,colombia->ee. uu.,4,0,1,17.430973933472536,1.466865886347476,0,7.412449339293258,4.393164968619178,0,-0.5687244379245233,0.08233190548746301,0.12610791398749174
2,2,0,same day,poncokusumo,malang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,2,1,2.551516896393475,0.496388824987428,0,1.1695234060536184,8.371953100070971,0,0.04829443698217162,0.038290039417544976,0.310825060269271
5,5,0,reguler,bekasi jaya,bekasi,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,5,0,1,2.1586284993279934,12.837252263939073,0,4.714627078912919,2.472537114796866,0,-0.13775371586132568,0.05651476131468517,0.3327047066066932
1,1,0,van,europe,europe,europe,europe,van,europe,3,europe->europe,1,0,1,0.7553490324288088,49.83391950136652,0,15.252315463381478,5.517418777652754,0,0.2286240076087367,0.025608221693308224,0.31823654366993814
5,5,0,same day,sukarame,bandar lampung,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,5,2,1,0.1042193388088104,13.580132087292723,0,4.1157273617113415,30.475645501939326,1,-0.4664503374550619,0.050369413365773115,0.043173632920080716
10,8,0,truck,europe,europe,europe,europe,truck,europe,3,europe->europe,8,0,1,1.5943897021064013,6.847035199815271,0,2.6918664407871415,4.703459462562541,0,-0.35681443053852524,0.06421128024458016,0.2057902384921527
2,2,0,reguler,sukarame,bandar lampung,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,2,0,1,3.89459866776183,0.033073743471149046,0,1.5677615901460769,0.5053119453364389,0,-0.460094711862048,0.08565526990163455,0.42506773697505723
10,30,0,standard,sp,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,30,0,1,6.0026782491626,4.589598668012467,0,3.77795090006878,0.14854481562444313,0,-0.8623111120120488,0.08248403236517457,0.24792730350045847
3,3,0,next day,bulak,surabaya,indonesia,indonesia,j&t express,southeast_asia,2,indonesia->indonesia,3,0,1,5.145763410309186,13.427596649209818,1,36.08658435888662,36.127168822646304,1,0.1553881776490833,0.28322146037244733,0.11375198124298098
5,5,0,express,bukit besar,palembang,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,5,1,1,0.07986577401421699,14.470607899875256,0,4.373128679568263,1.4171969933606485,0,-0.6842680465586684,0.16344523740246944,0.2351106623946808
4,1,1,same day,bogor tengah,bogor,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,1,2,1,1.2494043131124792,0.6439874041680193,0,71.20312019527265,42.61349531002493,0,-0.20962175059870547,0.9806963450538196,0.28188187950849564
3,3,0,next day,lubuk baja,batam,indonesia,indonesia,pos indonesia,southeast_asia,2,indonesia->indonesia,3,0,1,3.4518254953230385,18.569301944224947,0,6.951520781396699,0.10655076403998529,0,-0.9983240394544011,0.15616634452703268,0.0705256356378829
2,2,0,reguler,curug,tangerang,indonesia,indonesia,sicepat,southeast_asia,2,indonesia->indonesia,2,0,1,11.179370319733406,7.470498757468228,0,6.712897755133831,16.71014357473262,0,-0.6374362294733916,0.06449646909801685,0.6176480043250454
2,2,0,reguler,babakan madang,bogor,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,2,0,1,0.3207985790674546,0.4747508689374931,0,0.2707446923082298,0.8817720907509461,0,0.08414062380309262,0.12593894975078757,0.4145274881380028
19,42,0,standard,rs,brazil_customer,brazil,brazil,olist_carrier,south_america,1,brazil->brazil,42,0,1,1.4537197334699277,2.249195929415992,0,1.2562466722127688,5.118872840757739,0,-0.566955688768935,0.16049541624187855,0.12738058706685676
10,8,1,sea,mumbai,bangalore,india,india,xpressbees,india,4,india->india,8,0,1,9.534987978125358,4.124683147827174,0,5.051400135598295,10.178881969763552,0,-0.7276150425991632,0.2575448097072527,0.2040123863026856
3,3,0,reguler,gondomanan,yogyakarta,indonesia,indonesia,ninja xpress,southeast_asia,2,indonesia->indonesia,3,0,1,0.8134437226335876,0.16599213099053245,0,0.3751751283505948,1.1410263098230575,0,0.48951038096162725,0.2171935640850097,0.48838538237553897
4,4,0,same day,medan kota,medan,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,2,1,17.75799143821964,23.559943615110697,0,14.171179659821066,2.775142218959767,0,0.22280633376579528,0.24375400131001002,0.2598652146683592
7,5,1,next day,blimbing,malang,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,5,0,1,1.2199497959270102,13.42971895898175,0,4.516895606065329,9.119495021928376,0,-0.9427083888272869,0.18544933049227916,0.1776407509390761
4,4,0,reguler,tapos,depok,indonesia,indonesia,jne,southeast_asia,2,indonesia->indonesia,4,0,1,6.283028616301002,10.668937908580624,1,35.71389281909459,5.239899778738379,0,-0.5387666685005958,0.3084258813501155,0.11645160131104146
